open_day,hedge_stock,action,stock,new_allocation$,new_quantity,open_price,signal,close_day,close_price,close_type,sector
60,HBAN,short to hedge,STWD,-11.60648612,-0.52949298,21.92,-99,-99,-99,,Finance
60,HBAN,short to hedge,SUI,-350.0783174,-3.423748826,102.25,-99,-99,-99,,Finance
60,HBAN,short to hedge,SYF,-53.04911809,-2.06738574,25.66,-99,-99,-99,,Finance
60,HBAN,short to hedge,TCBI,-61.52463718,-1.054587542,58.34,-99,-99,-99,,Finance
60,HBAN,short to hedge,TCF,-241.8943126,-11.12157759,21.75,-99,-99,-99,,Finance
60,HBAN,short to hedge,TCO,-129.1765753,-2.562010617,50.42,-99,-99,-99,,Finance
60,HBAN,short to hedge,TFSL,-382.3351532,-24.29067047,15.74,-99,-99,-99,,Finance
60,HBAN,short to hedge,THG,-128.9040546,-1.168244105,110.34,-99,-99,-99,,Finance
60,HBAN,short to hedge,TMK,-263.9623195,-3.065764454,86.1,-99,-99,-99,,Finance
60,HBAN,short to hedge,TROW,-239.3866109,-2.532923615,94.51,-99,-99,-99,,Finance
60,HBAN,short to hedge,TRV,-105.6315073,-0.826796394,127.76,-99,-99,-99,,Finance
60,HBAN,short to hedge,TWO,0,0,14.07,-99,-99,-99,,Finance
60,HBAN,short to hedge,UDR,-398.234939,-9.672939981,41.17,-99,-99,-99,,Finance
60,HBAN,short to hedge,UHAL,-46.98359123,-0.134146846,350.24,-99,-99,-99,,Finance
60,HBAN,short to hedge,UMPQ,-285.7906276,-14.80013608,19.31,-99,-99,-99,,Finance
60,HBAN,short to hedge,UNIT,-410.4491049,-21.72838035,18.89,-99,-99,-99,,Finance
60,HBAN,short to hedge,UNM,-159.0562778,-4.482984154,35.48,-99,-99,-99,,Finance
60,HBAN,short to hedge,URI,-50.431606,-0.446297398,113,-99,-99,-99,,Finance
60,HBAN,short to hedge,USB,-215.2229313,-4.009369062,53.68,-99,-99,-99,,Finance
60,HBAN,short to hedge,V,-90.60214763,-0.674022821,134.42,-99,-99,-99,,Finance
60,HBAN,short to hedge,VER,-192.2869775,-25.63826366,7.5,-99,-99,-99,,Finance
60,HBAN,short to hedge,VICI,-86.33645507,-4.030646829,21.42,-99,-99,-99,,Finance
60,HBAN,short to hedge,VIRT,0,0,25.63,-99,-99,-99,,Finance
60,HBAN,short to hedge,VNO,-270.2447156,-3.877811962,69.69,-99,-99,-99,,Finance
60,HBAN,short to hedge,VOYA,-102.5370662,-2.337293509,43.87,-99,-99,-99,,Finance
60,HBAN,short to hedge,VRSK,-87.9971671,-0.732455195,120.14,-99,-99,-99,,Finance
60,HBAN,short to hedge,VTR,-297.4920768,-4.848306337,61.36,-99,-99,-99,,Finance
60,HBAN,short to hedge,WAL,-145.2202755,-3.119662201,46.55,-99,-99,-99,,Finance
60,HBAN,short to hedge,WBS,-173.9777982,-2.965867682,58.66,-99,-99,-99,,Finance
60,HBAN,short to hedge,WELL,-177.1823963,-2.549020231,69.51,-99,-99,-99,,Finance
60,HBAN,short to hedge,WFC,-164.2856294,-3.133427988,52.43,-99,-99,-99,,Finance
60,HBAN,short to hedge,WLTW,-18.2367524,-0.116357764,156.73,-99,-99,-99,,Finance
60,HBAN,short to hedge,WPC,-11.88624312,-0.174259538,68.21,-99,-99,-99,,Finance
60,HBAN,short to hedge,WRB,-67.79668805,-0.869411234,77.98,-99,-99,-99,,Finance
60,HBAN,short to hedge,WRI,-247.9296948,-8.773166838,28.26,-99,-99,-99,,Finance
60,HBAN,short to hedge,WTFC,-241.6223489,-3.173812543,76.13,-99,-99,-99,,Finance
60,HBAN,short to hedge,WTM,-29.40843295,-0.032331882,909.58,-99,-99,-99,,Finance
60,HBAN,short to hedge,WU,-104.7329245,-5.682741425,18.43,-99,-99,-99,,Finance
60,HBAN,short to hedge,WY,-604.2743406,-22.65745559,26.67,-99,-99,-99,,Finance
60,HBAN,short to hedge,Y,-120.0358296,-0.193500064,620.34,-99,-99,-99,,Finance
60,HBAN,short to hedge,ZION,-290.672379,-6.170078094,47.11,-99,-99,-99,,Finance
60,,buy to open,JPM,10000,92.90226682,107.64,-2.06134857,-99,-99,,Finance
60,JPM,short to hedge,ACC,-122.0659232,-2.819725647,43.29,-99,-99,-99,,Finance
60,JPM,short to hedge,ACGL,-206.0208215,-7.357886481,28,-99,-99,-99,,Finance
60,JPM,short to hedge,AFG,-71.88482409,-0.69709876,103.12,-99,-99,-99,,Finance
60,JPM,short to hedge,AFL,-89.93842434,-2.026096516,44.39,-99,-99,-99,,Finance
60,JPM,short to hedge,AGNC,-101.756599,-5.8146628,17.5,-99,-99,-99,,Finance
60,JPM,short to hedge,AGO,-88.90613222,-2.199557947,40.42,-99,-99,-99,,Finance
60,JPM,short to hedge,AHL,-297.701908,-7.156295864,41.6,-99,-99,-99,,Finance
60,JPM,short to hedge,AIG,-47.87457056,-1.091531476,43.86,-99,-99,-99,,Finance
60,JPM,short to hedge,AIV,-178.867351,-3.876622259,46.14,-99,-99,-99,,Finance
60,JPM,short to hedge,AIZ,-90.50555855,-0.922302645,98.13,-99,-99,-99,,Finance
60,JPM,short to hedge,AJG,-143.3935782,-1.875406463,76.46,-99,-99,-99,,Finance
60,JPM,short to hedge,AL,-102.3403591,-2.729804189,37.49,-99,-99,-99,,Finance
60,JPM,short to hedge,ALL,-21.06831292,-0.239222356,88.07,-99,-99,-99,,Finance
60,JPM,short to hedge,ALLY,-146.7453863,-5.974975012,24.56,-99,-99,-99,,Finance
60,JPM,short to hedge,AMG,-84.96119619,-0.776823591,109.37,-99,-99,-99,,Finance
60,JPM,short to hedge,AMH,-146.8061759,-7.399504834,19.84,-99,-99,-99,,Finance
60,JPM,short to hedge,AMP,-118.1567779,-0.955651714,123.64,-99,-99,-99,,Finance
60,JPM,short to hedge,AMT,-83.75446658,-0.522453163,160.31,-99,-99,-99,,Finance
60,JPM,short to hedge,AMTD,-112.5930039,-2.163585778,52.04,-99,-99,-99,,Finance
60,JPM,short to hedge,ANAT,-66.36714711,-0.529285805,125.39,-99,-99,-99,,Finance
60,JPM,short to hedge,AON,-112.557005,-0.698808003,161.07,-99,-99,-99,,Finance
60,JPM,short to hedge,APLE,-14.79640291,-0.942446045,15.7,-99,-99,-99,,Finance
60,JPM,short to hedge,ARE,-279.3487478,-2.290682639,121.95,-99,-99,-99,,Finance
60,JPM,short to hedge,ASB,-210.3953937,-9.235969874,22.78,-99,-99,-99,,Finance
60,JPM,short to hedge,ATH,-147.7572321,-3.326367225,44.42,-99,-99,-99,,Finance
60,JPM,short to hedge,AVB,-324.2487451,-1.739065407,186.45,-99,-99,-99,,Finance
60,JPM,short to hedge,AXP,-152.4635061,-1.431582217,106.5,-99,-99,-99,,Finance
60,JPM,short to hedge,AXS,-37.14866153,-0.692168093,53.67,-99,-99,-99,,Finance
60,JPM,short to hedge,BAC,-126.5707585,-4.64139195,27.27,-99,-99,-99,,Finance
60,JPM,short to hedge,BBT,-216.42219,-4.292387743,50.42,-99,-99,-99,,Finance
60,JPM,short to hedge,BDN,-375.886852,-26.69650938,14.08,-99,-99,-99,,Finance
60,JPM,short to hedge,BEN,-94.69928542,-2.934592049,32.27,-99,-99,-99,,Finance
60,JPM,short to hedge,BGCP,-54.20207005,-5.262336898,10.3,-99,-99,-99,,Finance
60,JPM,short to hedge,BHF,-53.18686675,-1.378612409,38.58,-99,-99,-99,,Finance
60,JPM,short to hedge,BK,-145.8808364,-2.91995269,49.96,-99,-99,-99,,Finance
60,JPM,short to hedge,BKU,-220.0396364,-6.675959843,32.96,-99,-99,-99,,Finance
60,JPM,short to hedge,BLK,-67.17146137,-0.164789415,407.62,-99,-99,-99,,Finance
60,JPM,short to hedge,BOH,-394.4697146,-5.018698659,78.6,-99,-99,-99,,Finance
60,JPM,short to hedge,BOKF,-130.7910577,-1.568050086,83.41,-99,-99,-99,,Finance
60,JPM,short to hedge,BPOP,-55.44017935,-1.038205606,53.4,-99,-99,-99,,Finance
60,JPM,short to hedge,BRK.B,-143.8106494,-0.682019584,210.86,-99,-99,-99,,Finance
60,JPM,short to hedge,BRO,-141.2248507,-4.9938066,28.28,-99,-99,-99,,Finance
60,JPM,short to hedge,BRX,-124.6249101,-8.050704787,15.48,-99,-99,-99,,Finance
60,JPM,short to hedge,BXP,-149.6344054,-1.19107224,125.63,-99,-99,-99,,Finance
60,JPM,short to hedge,C,-143.7321907,-2.286180861,62.87,-99,-99,-99,,Finance
60,JPM,short to hedge,CACC,-52.24569283,-0.1300809,401.64,-99,-99,-99,,Finance
60,JPM,short to hedge,CB,-58.94652453,-0.445215442,132.4,-99,-99,-99,,Finance
60,JPM,short to hedge,CBOE,0,0,107.97,-99,-99,-99,,Finance
60,JPM,short to hedge,CBRE,-74.54770869,-1.764442809,42.25,-99,-99,-99,,Finance
60,JPM,short to hedge,CBSH,-317.5178666,-4.842425905,65.57,-99,-99,-99,,Finance
60,JPM,short to hedge,CCI,-210.3460383,-1.921494823,109.47,-99,-99,-99,,Finance
60,JPM,short to hedge,CFG,-79.5218275,-2.240051479,35.5,-99,-99,-99,,Finance
60,JPM,short to hedge,CFR,-229.0160664,-2.326217028,98.45,-99,-99,-99,,Finance
60,JPM,short to hedge,CIM,-100.7945135,-5.390080935,18.7,-99,-99,-99,,Finance
60,JPM,short to hedge,CINF,-32.42812075,-0.40769576,79.54,-99,-99,-99,,Finance
60,JPM,short to hedge,CIT,-109.2107638,-2.468039859,44.25,-99,-99,-99,,Finance
60,JPM,short to hedge,CLNY,-73.0082392,-12.24970456,5.96,-99,-99,-99,,Finance
60,JPM,short to hedge,CMA,-210.9205929,-2.668192193,79.05,-99,-99,-99,,Finance
60,JPM,short to hedge,CME,-8.491361266,-0.044689023,190.01,-99,-99,-99,,Finance
60,JPM,short to hedge,CNA,-49.29543394,-1.06746284,46.18,-99,-99,-99,,Finance
60,JPM,short to hedge,COF,-118.9107172,-1.375644577,86.44,-99,-99,-99,,Finance
60,JPM,short to hedge,CONE,-472.6438462,-8.944811625,52.84,-99,-99,-99,,Finance
60,JPM,short to hedge,COR,-375.0923073,-4.029351244,93.09,-99,-99,-99,,Finance
60,JPM,short to hedge,CPT,-224.5663546,-2.391547973,93.9,-99,-99,-99,,Finance
60,JPM,short to hedge,CUBE,-211.3990532,-6.969965488,30.33,-99,-99,-99,,Finance
60,JPM,short to hedge,CXP,-200.9948599,-9.326907654,21.55,-99,-99,-99,,Finance
60,JPM,short to hedge,DEI,-296.6320032,-8.396037454,35.33,-99,-99,-99,,Finance
60,JPM,short to hedge,DFS,-316.8379111,-4.604532933,68.81,-99,-99,-99,,Finance
60,JPM,short to hedge,DLR,-537.8096283,-4.924545631,109.21,-99,-99,-99,,Finance
60,JPM,short to hedge,DRE,-333.8373012,-11.80471362,28.28,-99,-99,-99,,Finance
60,JPM,short to hedge,ELS,-306.1377926,-3.134730623,97.66,-99,-99,-99,,Finance
60,JPM,short to hedge,EPR,-275.8200637,-3.898516801,70.75,-99,-99,-99,,Finance
60,JPM,short to hedge,EQC,-330.0347416,-10.64971738,30.99,-99,-99,-99,,Finance
60,JPM,short to hedge,EQIX,-623.1906828,-1.627597176,382.89,-99,-99,-99,,Finance
60,JPM,short to hedge,EQR,-281.511774,-4.050529123,69.5,-99,-99,-99,,Finance
60,JPM,short to hedge,ERIE,0,0,131.46,-99,-99,-99,,Finance
60,JPM,short to hedge,ESRT,-215.4671099,-14.03694527,15.35,-99,-99,-99,,Finance
60,JPM,short to hedge,ESS,-252.2594374,-0.974953379,258.74,-99,-99,-99,,Finance
60,JPM,short to hedge,ETFC,-148.0427392,-2.915949167,50.77,-99,-99,-99,,Finance
60,JPM,short to hedge,EV,-119.1482097,-2.865517309,41.58,-99,-99,-99,,Finance
60,JPM,short to hedge,EVR,-124.5319396,-1.560159604,79.82,-99,-99,-99,,Finance
60,JPM,short to hedge,EWBC,-255.5694586,-4.987694352,51.24,-99,-99,-99,,Finance
60,JPM,short to hedge,EXR,-244.8048681,-2.635427582,92.89,-99,-99,-99,,Finance
60,JPM,short to hedge,FAF,-94.38049273,-2.033624062,46.41,-99,-99,-99,,Finance
60,JPM,short to hedge,FCE.A,0,0,25.27,-99,-99,-99,,Finance
60,JPM,short to hedge,FCNCA,-203.0610545,-0.475463741,427.08,-99,-99,-99,,Finance
60,JPM,short to hedge,FHB,-203.6605535,-8.175855218,24.91,-99,-99,-99,,Finance
60,JPM,short to hedge,FHN,-259.1488674,-16.01661727,16.18,-99,-99,-99,,Finance
60,JPM,short to hedge,FITB,-305.4814558,-11.39856178,26.8,-99,-99,-99,,Finance
60,JPM,short to hedge,FNB,-285.588624,-23.62188784,12.09,-99,-99,-99,,Finance
60,JPM,short to hedge,FNF,-153.3546782,-4.696927356,32.65,-99,-99,-99,,Finance
60,JPM,short to hedge,FRC,-91.41809338,-0.974918347,93.77,-99,-99,-99,,Finance
60,JPM,short to hedge,FRT,-418.5725618,-3.241984059,129.11,-99,-99,-99,,Finance
60,JPM,short to hedge,GLPI,-250.6074181,-7.523488985,33.31,-99,-99,-99,,Finance
60,JPM,short to hedge,GS,-94.36925255,-0.489975351,192.6,-99,-99,-99,,Finance
60,JPM,short to hedge,HBAN,-270.0389304,-18.7266942,14.42,-99,-99,-99,,Finance
60,JPM,short to hedge,HCP,-216.8258556,-7.513023409,28.86,-99,-99,-99,,Finance
60,JPM,short to hedge,HGV,-10.48197739,-0.356894021,29.37,-99,-99,-99,,Finance
60,JPM,short to hedge,HHC,-110.2660165,-1.017120344,108.41,-99,-99,-99,,Finance
60,JPM,short to hedge,HIG,-155.5968004,-3.508383324,44.35,-99,-99,-99,,Finance
60,JPM,short to hedge,HIW,-543.0905051,-12.55120187,43.27,-99,-99,-99,,Finance
60,JPM,short to hedge,HPP,-505.7774522,-16.79208009,30.12,-99,-99,-99,,Finance
60,JPM,short to hedge,HPT,-203.6815128,-7.750438081,26.28,-99,-99,-99,,Finance
60,JPM,short to hedge,HST,-54.11014186,-2.841919216,19.04,-99,-99,-99,,Finance
60,JPM,short to hedge,HTA,-295.7995142,-10.82721501,27.32,-99,-99,-99,,Finance
60,JPM,short to hedge,IBKR,-70.93938409,-1.371604488,51.72,-99,-99,-99,,Finance
60,JPM,short to hedge,ICE,-18.46617869,-0.232776739,79.33,-99,-99,-99,,Finance
60,JPM,short to hedge,INVH,-50.79581908,-2.437419341,20.84,-99,-99,-99,,Finance
60,JPM,short to hedge,IRM,-157.2517229,-4.828115532,32.57,-99,-99,-99,,Finance
60,JPM,short to hedge,IVZ,-17.44588077,-0.866660744,20.13,-99,-99,-99,,Finance
60,JPM,short to hedge,JBGS,-50.35548872,-1.260778386,39.94,-99,-99,-99,,Finance
60,JPM,short to hedge,JEF,-140.9953249,-6.714063092,21,-99,-99,-99,,Finance
60,JPM,short to hedge,JLL,-33.39032125,-0.24127698,138.39,-99,-99,-99,,Finance
60,JPM,short to hedge,JPM,-119.4378056,-1.109604289,107.64,-99,-99,-99,,Finance
60,JPM,short to hedge,KEY,-226.5898705,-12.55345543,18.05,-99,-99,-99,,Finance
60,JPM,short to hedge,KIM,-130.9611563,-8.443659338,15.51,-99,-99,-99,,Finance
60,JPM,short to hedge,KRC,-631.7546863,-9.34824928,67.58,-99,-99,-99,,Finance
60,JPM,short to hedge,L,-106.4345695,-2.250202315,47.3,-99,-99,-99,,Finance
60,JPM,short to hedge,LAMR,-49.69238282,-0.675259992,73.59,-99,-99,-99,,Finance
60,JPM,short to hedge,LAZ,-69.81365799,-1.798394075,38.82,-99,-99,-99,,Finance
60,JPM,short to hedge,LM,-155.2991674,-5.491483997,28.28,-99,-99,-99,,Finance
60,JPM,short to hedge,LNC,-72.55759739,-1.185581657,61.2,-99,-99,-99,,Finance
60,JPM,short to hedge,LPLA,-97.99219802,-1.60590295,61.02,-99,-99,-99,,Finance
60,JPM,short to hedge,LPT,-129.8473872,-2.972016186,43.69,-99,-99,-99,,Finance
60,JPM,short to hedge,LSI,-282.9507799,-2.939748362,96.25,-99,-99,-99,,Finance
60,JPM,short to hedge,MA,-49.02144823,-0.261224812,187.66,-99,-99,-99,,Finance
60,JPM,short to hedge,MAA,-314.8049114,-3.113797343,101.1,-99,-99,-99,,Finance
60,JPM,short to hedge,MAC,-91.81770292,-1.88421307,48.73,-99,-99,-99,,Finance
60,JPM,short to hedge,MCY,-5.935181269,-0.105458089,56.28,-99,-99,-99,,Finance
60,JPM,short to hedge,MET,-51.71649138,-1.202988867,42.99,-99,-99,-99,,Finance
60,JPM,short to hedge,MFA,-69.35465254,-9.795854878,7.08,-99,-99,-99,,Finance
60,JPM,short to hedge,MIC,-33.57513797,-0.854764205,39.28,-99,-99,-99,,Finance
60,JPM,short to hedge,MKL,-41.9395506,-0.03862584,1085.79,-99,-99,-99,,Finance
60,JPM,short to hedge,MKTX,0,0,214.89,-99,-99,-99,,Finance
60,JPM,short to hedge,MMC,-71.36456289,-0.83721918,85.24,-99,-99,-99,,Finance
60,JPM,short to hedge,MPW,-123.2960271,-7.472486492,16.5,-99,-99,-99,,Finance
60,JPM,short to hedge,MS,-104.532016,-2.390395976,43.73,-99,-99,-99,,Finance
60,JPM,short to hedge,MTB,-277.1654326,-1.651465367,167.83,-99,-99,-99,,Finance
60,JPM,short to hedge,NAVI,-37.77504173,-3.372771583,11.2,-99,-99,-99,,Finance
60,JPM,short to hedge,NDAQ,-107.8644651,-1.236127264,87.26,-99,-99,-99,,Finance
60,JPM,short to hedge,NLY,-366.7118464,-36.85546195,9.95,-99,-99,-99,,Finance
60,JPM,short to hedge,NNN,-334.8661415,-6.811760404,49.16,-99,-99,-99,,Finance
60,JPM,short to hedge,NRZ,-46.10994643,-2.759422288,16.71,-99,-99,-99,,Finance
60,JPM,short to hedge,NTRS,-95.68676221,-0.996737106,96,-99,-99,-99,,Finance
60,JPM,short to hedge,NYCB,-98.14156493,-10.30898791,9.52,-99,-99,-99,,Finance
60,JPM,short to hedge,O,-372.71012,-5.861143577,63.59,-99,-99,-99,,Finance
60,JPM,short to hedge,OFC,-734.6091192,-29.7774268,24.67,-99,-99,-99,,Finance
60,JPM,short to hedge,OHI,-125.6910827,-3.464473062,36.28,-99,-99,-99,,Finance
60,JPM,short to hedge,OMF,-78.68703508,-2.820323838,27.9,-99,-99,-99,,Finance
60,JPM,short to hedge,ORI,-52.16126676,-2.414873461,21.6,-99,-99,-99,,Finance
60,JPM,short to hedge,OUT,-69.17896814,-3.364735804,20.56,-99,-99,-99,,Finance
60,JPM,short to hedge,OZK,0,0,26.57,-99,-99,-99,,Finance
60,JPM,short to hedge,PACW,-182.3480295,-4.657676361,39.15,-99,-99,-99,,Finance
60,JPM,short to hedge,PB,-253.7365882,-3.709056983,68.41,-99,-99,-99,,Finance
60,JPM,short to hedge,PBCT,-319.734835,-20.14712256,15.87,-99,-99,-99,,Finance
60,JPM,short to hedge,PFG,-143.4087151,-2.958710853,48.47,-99,-99,-99,,Finance
60,JPM,short to hedge,PGR,-18.83857599,-0.295785461,63.69,-99,-99,-99,,Finance
60,JPM,short to hedge,PGRE,-242.7072634,-17.16458723,14.14,-99,-99,-99,,Finance
60,JPM,short to hedge,PK,-89.84444375,-2.961253914,30.34,-99,-99,-99,,Finance
60,JPM,short to hedge,PLD,-270.478576,-4.041819726,66.92,-99,-99,-99,,Finance
60,JPM,short to hedge,PNC,-178.1495105,-1.342397035,132.71,-99,-99,-99,,Finance
60,JPM,short to hedge,PNFP,-251.2267382,-4.616441349,54.42,-99,-99,-99,,Finance
60,JPM,short to hedge,PRU,-92.93264687,-1.020789179,91.04,-99,-99,-99,,Finance
60,JPM,short to hedge,PSA,-325.9880353,-1.561993461,208.7,-99,-99,-99,,Finance
60,JPM,short to hedge,R,-135.5381735,-2.536742907,53.43,-99,-99,-99,,Finance
60,JPM,short to hedge,RE,-106.687814,-0.497379086,214.5,-99,-99,-99,,Finance
60,JPM,short to hedge,REG,-345.9916723,-5.475418141,63.19,-99,-99,-99,,Finance
60,JPM,short to hedge,RF,-204.1274002,-12.90312264,15.82,-99,-99,-99,,Finance
60,JPM,short to hedge,RGA,-131.4950725,-0.901083208,145.93,-99,-99,-99,,Finance
60,JPM,short to hedge,RJF,-78.12029269,-1.026547867,76.1,-99,-99,-99,,Finance
60,JPM,short to hedge,RLGY,-15.84435837,-0.876832228,18.07,-99,-99,-99,,Finance
60,JPM,short to hedge,RNR,-3.365215493,-0.026038498,129.24,-99,-99,-99,,Finance
60,JPM,short to hedge,RPAI,-132.1267633,-11.01056361,12,-99,-99,-99,,Finance
60,JPM,short to hedge,RYN,-276.0351237,-8.738053932,31.59,-99,-99,-99,,Finance
60,JPM,short to hedge,SBAC,-151.7179644,-0.905184443,167.61,-99,-99,-99,,Finance
60,JPM,short to hedge,SBNY,-88.30582159,-0.760339432,116.14,-99,-99,-99,,Finance
60,JPM,short to hedge,SC,-99.26566353,-5.342608371,18.58,-99,-99,-99,,Finance
60,JPM,short to hedge,SCHW,-172.0332261,-3.834036686,44.87,-99,-99,-99,,Finance
60,JPM,short to hedge,SEIC,-122.5064404,-2.307523835,53.09,-99,-99,-99,,Finance
60,JPM,short to hedge,SITC,-66.87928653,-5.830800918,11.47,-99,-99,-99,,Finance
60,JPM,short to hedge,SIVB,-231.4855055,-1.01213548,228.71,-99,-99,-99,,Finance
60,JPM,short to hedge,SLG,-202.8217082,-2.188172491,92.69,-99,-99,-99,,Finance
60,JPM,short to hedge,SLM,-105.1805283,-10.40361309,10.11,-99,-99,-99,,Finance
60,JPM,short to hedge,SNH,-38.74348837,-2.886996152,13.42,-99,-99,-99,,Finance
60,JPM,short to hedge,SNV,-152.3547349,-4.19825668,36.29,-99,-99,-99,,Finance
60,JPM,short to hedge,SPG,-166.6000416,-0.910283257,183.02,-99,-99,-99,,Finance
60,JPM,short to hedge,SRC,-192.3583886,-25.4442313,7.56,-99,-99,-99,,Finance
60,JPM,short to hedge,STI,-137.8041427,-2.226238169,61.9,-99,-99,-99,,Finance
60,JPM,short to hedge,STL,-153.541201,-8.48293928,18.1,-99,-99,-99,,Finance
60,JPM,short to hedge,STOR,-306.6814519,-10.51359108,29.17,-99,-99,-99,,Finance
60,JPM,short to hedge,STT,-25.19941521,-0.349554934,72.09,-99,-99,-99,,Finance
60,JPM,short to hedge,STWD,-9.719509342,-0.443408273,21.92,-99,-99,-99,,Finance
60,JPM,short to hedge,SUI,-293.1627577,-2.867117435,102.25,-99,-99,-99,,Finance
60,JPM,short to hedge,SYF,-44.4244187,-1.731271189,25.66,-99,-99,-99,,Finance
60,JPM,short to hedge,TCBI,-51.52199209,-0.883133221,58.34,-99,-99,-99,,Finance
60,JPM,short to hedge,TCF,-202.5672549,-9.313437005,21.75,-99,-99,-99,,Finance
60,JPM,short to hedge,TCO,-108.1751116,-2.145480198,50.42,-99,-99,-99,,Finance
60,JPM,short to hedge,TFSL,-320.175293,-20.34150528,15.74,-99,-99,-99,,Finance
60,JPM,short to hedge,THG,-107.9468971,-0.978311556,110.34,-99,-99,-99,,Finance
60,JPM,short to hedge,TMK,-221.0474561,-2.567333985,86.1,-99,-99,-99,,Finance
60,JPM,short to hedge,TROW,-200.467254,-2.121122146,94.51,-99,-99,-99,,Finance
60,JPM,short to hedge,TRV,-88.4579891,-0.692376245,127.76,-99,-99,-99,,Finance
60,JPM,short to hedge,TWO,0,0,14.07,-99,-99,-99,,Finance
60,JPM,short to hedge,UDR,-333.4900995,-8.100318182,41.17,-99,-99,-99,,Finance
60,JPM,short to hedge,UHAL,-39.3450222,-0.112337318,350.24,-99,-99,-99,,Finance
60,JPM,short to hedge,UMPQ,-239.3269287,-12.39393727,19.31,-99,-99,-99,,Finance
60,JPM,short to hedge,UNIT,-343.7184923,-18.19579102,18.89,-99,-99,-99,,Finance
60,JPM,short to hedge,UNM,-133.1969868,-3.754142807,35.48,-99,-99,-99,,Finance
60,JPM,short to hedge,URI,-42.23246044,-0.373738588,113,-99,-99,-99,,Finance
60,JPM,short to hedge,USB,-180.2320935,-3.357527823,53.68,-99,-99,-99,,Finance
60,JPM,short to hedge,V,-75.87209526,-0.564440524,134.42,-99,-99,-99,,Finance
60,JPM,short to hedge,VER,-161.0250558,-21.47000743,7.5,-99,-99,-99,,Finance
60,JPM,short to hedge,VICI,-72.2999169,-3.37534626,21.42,-99,-99,-99,,Finance
60,JPM,short to hedge,VIRT,0,0,25.63,-99,-99,-99,,Finance
60,JPM,short to hedge,VNO,-226.3084634,-3.247359211,69.69,-99,-99,-99,,Finance
60,JPM,short to hedge,VOYA,-85.86664072,-1.957297486,43.87,-99,-99,-99,,Finance
60,JPM,short to hedge,VRSK,-73.69063118,-0.613372991,120.14,-99,-99,-99,,Finance
60,JPM,short to hedge,VTR,-249.1259621,-4.06007109,61.36,-99,-99,-99,,Finance
60,JPM,short to hedge,WAL,-121.6104349,-2.612469063,46.55,-99,-99,-99,,Finance
60,JPM,short to hedge,WBS,-145.6925738,-2.483678381,58.66,-99,-99,-99,,Finance
60,JPM,short to hedge,WELL,-148.3761699,-2.134601782,69.51,-99,-99,-99,,Finance
60,JPM,short to hedge,WFC,-137.576153,-2.623996815,52.43,-99,-99,-99,,Finance
60,JPM,short to hedge,WLTW,-15.27183021,-0.097440377,156.73,-99,-99,-99,,Finance
60,JPM,short to hedge,WPC,-9.95378359,-0.145928509,68.21,-99,-99,-99,,Finance
60,JPM,short to hedge,WRB,-56.77433603,-0.728062786,77.98,-99,-99,-99,,Finance
60,JPM,short to hedge,WRI,-207.6214076,-7.346829711,28.26,-99,-99,-99,,Finance
60,JPM,short to hedge,WTFC,-202.3395069,-2.657815669,76.13,-99,-99,-99,,Finance
60,JPM,short to hedge,WTM,-24.62722447,-0.02707538,909.58,-99,-99,-99,,Finance
60,JPM,short to hedge,WU,-87.70549739,-4.758844134,18.43,-99,-99,-99,,Finance
60,JPM,short to hedge,WY,-506.0317171,-18.97381766,26.67,-99,-99,-99,,Finance
60,JPM,short to hedge,Y,-100.5204638,-0.162040919,620.34,-99,-99,-99,,Finance
60,JPM,short to hedge,ZION,-243.4150073,-5.166949848,47.11,-99,-99,-99,,Finance
60,,buy to open,RGA,10000,68.52600562,145.93,-2.029348772,-99,-99,,Finance
60,RGA,short to hedge,ACC,-144.0598895,-3.327786775,43.29,-99,-99,-99,,Finance
60,RGA,short to hedge,ACGL,-243.1418695,-8.683638195,28,-99,-99,-99,,Finance
60,RGA,short to hedge,AFG,-84.8371072,-0.822702746,103.12,-99,-99,-99,,Finance
60,RGA,short to hedge,AFL,-106.1436241,-2.391160714,44.39,-99,-99,-99,,Finance
60,RGA,short to hedge,AGNC,-120.0912099,-6.86235485,17.5,-99,-99,-99,,Finance
60,RGA,short to hedge,AGO,-104.9253325,-2.595876608,40.42,-99,-99,-99,,Finance
60,RGA,short to hedge,AHL,-351.3421504,-8.445724769,41.6,-99,-99,-99,,Finance
60,RGA,short to hedge,AIG,-56.50066096,-1.288204764,43.86,-99,-99,-99,,Finance
60,RGA,short to hedge,AIV,-211.0958582,-4.575116129,46.14,-99,-99,-99,,Finance
60,RGA,short to hedge,AIZ,-106.8129451,-1.088484104,98.13,-99,-99,-99,,Finance
60,RGA,short to hedge,AJG,-169.2303837,-2.21331917,76.46,-99,-99,-99,,Finance
60,RGA,short to hedge,AL,-120.7801524,-3.221663175,37.49,-99,-99,-99,,Finance
60,RGA,short to hedge,ALL,-24.86442368,-0.282325692,88.07,-99,-99,-99,,Finance
60,RGA,short to hedge,ALLY,-173.1861241,-7.051552285,24.56,-99,-99,-99,,Finance
60,RGA,short to hedge,AMG,-100.2695938,-0.916792482,109.37,-99,-99,-99,,Finance
60,RGA,short to hedge,AMH,-173.2578669,-8.732755386,19.84,-99,-99,-99,,Finance
